"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-07-30",,"97","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-07-31",,"96","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-01",,"95","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-02",,"93","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-03",,"93","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-04",,"96","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-05",,"99","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-06",,"92","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-07",,"87","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-08",,"89","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-09",,"86","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-10",,"87","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-11",,"89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-12",,"100","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-13",,"104","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-14",,"105","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-15",,"108","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-16",,"107","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-17",,"94","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-18",,"91","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-19",,"90","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-20",,"89","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-21",,"88","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-22",,"91","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-23",,"96","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-24",,"99","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-25",,"93","72"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-26",,"100","75"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-27",,"103","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-28",,"106","74"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-29",,"102","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-30",,"95","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-08-31",,"91","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-01",,"88","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-02",,"87","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-03",,"85","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-04",,"83","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-05",,"89","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-06",,"96","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-07",,"100","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-08",,"106","75"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-09",,"105","79"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-10",,"100","77"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-11",,"100","76"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-12",,"91","75"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-13",,"95","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-14",,"86","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-15",,"79","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-16",,"79","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-17",,"83","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-18",,"94","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-19",,"100","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-20",,"104","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-21",,"88","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-22",,"88","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-23",,"94","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-24",,"101","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-25",,"100","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-26",,"99","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-27",,"97","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-28",,"93","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-29",,"92","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-09-30",,"95","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-01",,"89","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-02",,"86","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-03",,"85","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-04",,"69","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-05",,"75","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-06",,"79","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-07",,"87","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-08",,"96","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-09",,"103","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-10",,"100","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-11",,"98","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-12",,"95","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-13",,"93","74"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-14",,"92","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-15",,"83","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-16",,"80","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-17",,"84","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-18",,"80","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-19",,"75","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-20",,"81","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-21",,"85","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-22",,"81","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-23",,"88","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-24",,"92","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-25",,"86","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-26",,"91","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-27",,"86","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-28",,"82","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-29",,"83","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-30",,"86","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-10-31",,"91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-01",,"89","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-02",,"75","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-03",,"67","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-04",,"67","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-05",,"70","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-06",,"77","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-07",,"80","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-08",,"77","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-09",,"66","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-10",,"66","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-11",,"74","40"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-12",,"76","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-13",,"81","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-14",,"78","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-15",,"67","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-16",,"62","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-17",,"74","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-18",,"77","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-19",,"84","32"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-20",,"87","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-21",,"87","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-22",,"85","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-23",,"80","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-24",,"71","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-25",,"60","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-26",,"59","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-27",,"61","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-28",,"62","34"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-29",,"65","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-11-30",,"68","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-01",,"71","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-02",,"79","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-03",,"76","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-04",,"64","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-05",,"79","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-06",,"77","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-07",,"80","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-08",,"83","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-09",,"78","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-10",,"71","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-11",,"62","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-12",,"63","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-13",,"65","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-14",,"59","40"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-15",,"58","32"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-16",,"60","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-17",,"66","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-18",,"73","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-19",,"63","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-20",,"59","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-21",,"59","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-22",,"58","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-23",,"64","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-24",,"60","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-25",,"56","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-26",,"58","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-27",,"60","33"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-28",,"53","31"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-29",,"59","32"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-30",,"60","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2015-12-31",,"64","34"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-01",,"63","31"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-02",,"68","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-03",,"64","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-04",,"67","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-05",,"56","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-06",,"52","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-07",,"56","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-08",,"59","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-09",,"57","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-10",,"59","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-11",,"64","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-12",,"69","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-13",,"64","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-14",,"61","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-15",,"58","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-16",,"62","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-17",,"70","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-18",,"61","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-19",,"63","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-20",,"66","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-21",,"77","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-22",,"69","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-23",,"61","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-24",,"64","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-25",,"71","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-26",,"73","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-27",,"72","40"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-28",,"75","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-29",,"72","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-30",,"61","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-01-31",,"56","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-01",,"56","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-02",,"59","31"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-03",,"63","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-04",,"68","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-05",,"75","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-06",,"77","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-07",,"84","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-08",,"87","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-09",,"88","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-10",,"88","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-11",,"86","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-12",,"87","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-13",,"83","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-14",,"89","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-15",,"90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-16",,"90","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-17",,"79","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-18",,"66","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-19",,"69","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-20",,"73","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-21",,"76","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-22",,"84","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-23",,"82","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-24",,"81","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-25",,"85","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-26",,"82","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-27",,"80","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-28",,"82","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-02-29",,"84","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-01",,"84","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-02",,"79","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-03",,"79","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-04",,"73","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-05",,"67","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-06",,"66","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-07",,"57","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-08",,"69","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-09",,"76","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-10",,"79","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-11",,"67","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-12",,"63","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-13",,"65","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-14",,"67","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-15",,"83","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-16",,"87","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-17",,"83","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-18",,"79","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-19",,"78","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-20",,"79","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-21",,"73","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-22",,"71","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-23",,"78","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-24",,"83","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-25",,"81","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-26",,"83","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-27",,"78","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-28",,"67","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-29",,"64","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-30",,"67","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-03-31",,"73","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-01",,"78","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-02",,"85","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-03",,"87","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-04",,"86","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-05",,"93","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-06",,"98","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-07",,"69","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-08",,"62","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-09",,"65","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-10",,"69","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-11",,"76","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-12",,"77","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-13",,"77","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-14",,"73","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-15",,"79","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-16",,"85","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-17",,"91","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-18",,"91","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-19",,"92","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-20",,"90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-21",,"87","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-22",,"79","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-23",,"79","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-24",,"77","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-25",,"68","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-26",,"72","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-27",,"73","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-28",,"67","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-29",,"72","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-04-30",,"67","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-01",,"77","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-02",,"87","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-03",,"92","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-04",,"80","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-05",,"66","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-06",,"66","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-07",,"66","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-08",,"68","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-09",,"72","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-10",,"76","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-11",,"83","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2016-05-12",,"91","57"
